sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Resistance (pu);Reactance (pu);Line Charg. (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;R0 (pu);X0 (pu);Type;Name
21910;PDO-2Y-SP138;649    # 02;JALES--SP138;209;0;0.03030;0.07228;0.01860;139.0;143.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.09089;0.21685;TL;PDO-2Y-SP138 - JALES--S 
21910;PDO-2Y-SP138;3894    # 01;P.DOES-SP138;209;0;0.00008;0.00022;0.00005;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00024;0.00065;TL;PDO-2Y-SP138 - P.DOES-S 
21910;PDO-2Y-SP138;7621    # 02;VPARAN-SP138;209;0;0.04483;0.11460;0.02790;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.13449;0.34380;TL;PDO-2Y-SP138 - VPARAN-S 
21911;PRP-2Y-SP138;659    # 01;PPRUDE-SP138;210;0;0.01169;0.02744;0.00730;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03506;0.08231;TL;PRP-2Y-SP138 - PPRUDE-S 
21911;PRP-2Y-SP138;3896    # 01;PIRAPZ-SP138;210;0;0.01200;0.03097;0.00769;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03600;0.09292;TL;PRP-2Y-SP138 - PIRAPZ-S 
21913;PVE-2Y-SP138;639    # 02;DRACE1-SP138;210;0;0.06839;0.16259;0.04250;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.20517;0.48777;TL;PVE-2Y-SP138 - DRACE1-S 
21917;VOT-2Y-SP138;3903    # 01;VOT-EK-SP138;209;0;0.00858;0.02214;0.00550;95.0;139.0;67.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02573;0.06641;TL;VOT-2Y-SP138 - VOT-EK-S 
21918;FLO-2Y-SP138;670    # 02;ALTAPT-SP138;210;0;0.02642;0.06842;0.01830;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07925;0.20526;TL;FLO-2Y-SP138 - ALTAPT-S 
21918;FLO-2Y-SP138;3180    # 02;FLORE-BIO138;210;0;0.00088;0.00134;0.00031;116.0;165.0;116.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00265;0.00403;TL;FLO-2Y-SP138 - FLORE-BI 
21919;ENE-2Y-SP138;3175    # 02;ENEIDA-SP138;210;0;0.00018;0.00027;0.00006;73.0;104.0;73.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00053;0.00080;TL;ENE-2Y-SP138 - ENEIDA-S 
21919;ENE-2Y-SP138;21918    # 02;FLO-2Y-SP138;210;0;0.00686;0.01771;0.00470;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02057;0.05313;TL;ENE-2Y-SP138 - FLO-2Y-S 
21919;ENE-2Y-SP138;27744    # 02;P02-2Y-SP138;210;0;0.01861;0.04808;0.01275;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05584;0.14423;TL;ENE-2Y-SP138 - P02-2Y-S 
21920;BST-2Y-SP138;669    # 02;TUP----SP138;210;0;0.02037;0.05262;0.01400;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06112;0.15785;TL;BST-2Y-SP138 - TUP----S 
21920;BST-2Y-SP138;3190    # 02;BASTOS-SP138;210;0;0.00343;0.00577;0.00173;78.0;98.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01028;0.01732;TL;BST-2Y-SP138 - BASTOS-S 
21920;BST-2Y-SP138;21925    # 02;OVC-2Y-SP138;210;0;0.01912;0.04938;0.01310;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05736;0.14813;TL;BST-2Y-SP138 - OVC-2Y-S 
21921;MTN-2Y-SP088;3173    # 01;MARTIN-SP088;210;0;0.00780;0.01304;0.00064;54.0;77.0;54.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.02340;0.03912;TL;MTN-2Y-SP088 - MARTIN-S 
21922;RAN-2Y-SP088;3196    # 01;RANCHA-SP088;210;0;0.00028;0.00049;0.00001;59.0;84.0;59.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00086;0.00146;TL;RAN-2Y-SP088 - RANCHA-S 
21922;RAN-2Y-SP088;21921    # 01;MTN-2Y-SP088;210;0;0.08231;0.17642;0.00710;44.0;60.0;44.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.24692;0.52926;TL;RAN-2Y-SP088 - MTN-2Y-S 
21922;RAN-2Y-SP088;22007    # 01;SLI-2Y-SP088;210;0;0.07306;0.15661;0.00630;44.0;60.0;44.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.21919;0.46983;TL;RAN-2Y-SP088 - SLI-2Y-S 
21925;OVC-2Y-SP138;640    # 02;FLORID-SP138;210;0;0.03890;0.09127;0.02420;112.0;137.0;137.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.11670;0.27381;TL;OVC-2Y-SP138 - FLORID-S 
21925;OVC-2Y-SP138;3174    # 02;O.CRU-BIO138;215;0;0.00433;0.01182;0.00331;110.0;139.0;85.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01299;0.03545;TL;OVC-2Y-SP138 - O.CRU-BI 
21926;AGU-2Y-SP138;705    # 02;SJBVI2-SP138;207;0;0.01005;0.03615;0.01000;97.0;133.0;97.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03015;0.10844;TL;AGU-2Y-SP138 - SJBVI2-S 
21926;AGU-2Y-SP138;3801    # 01;AGUAI--SP138;207;0;0.01505;0.03880;0.00965;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04515;0.11640;TL;AGU-2Y-SP138 - AGUAI--S 
21931;AR1-2Y-SP138;3802    # 01;ARARA1-SP138;215;0;0.00005;0.00013;0.00003;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00015;0.00039;TL;AR1-2Y-SP138 - ARARA1-S 
21931;AR1-2Y-SP138;21974    # 02;CSM-2Y-SP138;208;0;0.00742;0.03137;0.00910;206.0;242.0;206.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02226;0.09410;TL;AR1-2Y-SP138 - CSM-2Y-S 
21932;AR2-2Y-SP138;21931    # 02;AR1-2Y-SP138;208;0;0.00227;0.00958;0.00280;206.0;242.0;206.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00680;0.02873;TL;AR2-2Y-SP138 - AR1-2Y-S 
21932;AR2-2Y-SP138;24173    # 01;NTL-2Y-SP138;208;0;0.00400;0.01030;0.00260;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01200;0.03090;TL;AR2-2Y-SP138 - NTL-2Y-S 
21933;ANO-2Y-SP138;21985    # 02;MMI-2Y-SP138;207;0;0.02125;0.07644;0.02120;97.0;133.0;97.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06375;0.22933;TL;ANO-2Y-SP138 - MMI-2Y-S 
21933;ANO-2Y-SP138;23804    # 02;ARN-2Y-SP138;207;0;0.00340;0.00877;0.00218;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01020;0.02633;TL;ANO-2Y-SP138 - ARN-2Y-S 
21934;ARJ-2Y-SP138;3841    # 02;ARUJA--SP138;207;0;0.00170;0.00460;0.00120;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00510;0.01380;TL;ARJ-2Y-SP138 - ARUJA--S 
21934;ARJ-2Y-SP138;22676    # 02;MAP-2Y-SP138;207;0;0.00348;0.00914;0.00230;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01043;0.02742;TL;ARJ-2Y-SP138 - MAP-2Y-S 
21934;ARJ-2Y-SP138;27626    # 02;AJ2-2Y-SP138;207;0;0.00350;0.00903;0.00224;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01050;0.02710;TL;ARJ-2Y-SP138 - AJ2-2Y-S 
21936;AT1-2Y-SP138;21970    # 02;ATP-2Y-SP138;207;0;0.00183;0.00474;0.00130;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00550;0.01422;TL;AT1-2Y-SP138 - ATP-2Y-S 
21936;AT1-2Y-SP138;22937    # 02;BJS-2Y-SP138;207;0;0.00493;0.01272;0.00316;95.0;139.0;90.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01479;0.03817;TL;AT1-2Y-SP138 - BJS-2Y-S 
21939;BTS-2Y-SP138;2113    # 01;BNOVA-BIO138;215;0;0.00006;0.00015;0.00004;101.0;144.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00018;0.00045;TL;BTS-2Y-SP138 - BNOVA-BI 
21939;BTS-2Y-SP138;22000    # 02;RC3-2Y-SP138;208;0;0.05205;0.13460;0.03580;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.15616;0.40380;TL;BTS-2Y-SP138 - RC3-2Y-S 
21941;CBC-2Y-SP138;3132    # 01;CBRANC-SP138;208;0;0.00000;0.00010;0.00000;80.0;80.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.00030;TL;CBC-2Y-SP138 - CBRANC-S 
21941;CBC-2Y-SP138;22001    # 02;SCP-2Y-SP138;208;0;0.02211;0.05712;0.01520;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06633;0.17135;TL;CBC-2Y-SP138 - SCP-2Y-S 
21947;CCH-2Y-SP138;566    # 02;MMRIM3-SP138;208;0;0.00917;0.02370;0.00630;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02752;0.07109;TL;CCH-2Y-SP138 - MMRIM3-S 
21947;CCH-2Y-SP138;3805    # 01;CONCHA-SP138;208;0;0.00690;0.01800;0.00470;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02070;0.05400;TL;CCH-2Y-SP138 - CONCHA-S 
21948;COR-2Y-SP138;3806    # 01;CORDEI-SP138;208;0;0.00140;0.00370;0.00100;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00420;0.01110;TL;COR-2Y-SP138 - CORDEI-S 
21948;COR-2Y-SP138;21963    # 02;IRC-2Y-SP138;208;0;0.00550;0.01422;0.00380;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01651;0.04265;TL;COR-2Y-SP138 - IRC-2Y-S 
21948;COR-2Y-SP138;27647    # 02;RRO_2Y-SP138;208;0;0.00143;0.00336;0.00089;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00429;0.01007;TL;COR-2Y-SP138 - RRO_2Y-S 
21949;PBR-2Y-SP138;3836    # 01;PIRA-P-SP138;208;0;0.00460;0.01220;0.00310;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.01380;0.03660;TL;PBR-2Y-SP138 - PIRA-P-S 
21949;PBR-2Y-SP138;21989    # 02;PS1-2Y-SP138;208;0;0.00589;0.02490;0.00730;206.0;242.0;206.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01767;0.07471;TL;PBR-2Y-SP138 - PS1-2Y-S 
21953;PGM-2Y-SP138;3418    # 01;PROGAM-SP138;207;0;0.00000;0.00010;0.00000;101.0;144.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.00030;TL;PGM-2Y-SP138 - PROGAM-S 
21953;PGM-2Y-SP138;24209    # 02;CUM-2Y-SP138;207;0;0.01266;0.05654;0.01650;159.0;192.0;159.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03797;0.16961;TL;PGM-2Y-SP138 - CUM-2Y-S 
21954;CUN-2Y-SP138;21977    # 02;LM3-2Y-SP138;207;0;0.00235;0.01069;0.00300;159.0;192.0;159.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00706;0.03206;TL;CUN-2Y-SP138 - LM3-2Y-S 
21954;CUN-2Y-SP138;24175    # 02;TRW-2Y-SP138;207;0;0.00140;0.00361;0.00090;95.0;139.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00420;0.01084;TL;CUN-2Y-SP138 - TRW-2Y-S 
21955;MHL-2Y-SP138;3815    # 01;MGUA-M-SP138;207;0;0.00248;0.00641;0.00159;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00745;0.01923;TL;MHL-2Y-SP138 - MGUA-M-S 
21955;MHL-2Y-SP138;21926    # 02;AGU-2Y-SP138;207;0;0.01419;0.05104;0.01420;97.0;133.0;97.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04257;0.15313;TL;MHL-2Y-SP138 - AGU-2Y-S 
21956;LUK-2Y-SP138;682    # 02;JAG-2Y-SP138;207;0;0.01487;0.03492;0.00930;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04462;0.10476;TL;LUK-2Y-SP138 - JAG-2Y-S 
21956;LUK-2Y-SP138;3950    # 02;LUK----SP138;207;0;0.00122;0.00315;0.00782;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00366;0.00945;TL;LUK-2Y-SP138 - LUK----S 
21958;PDR-2Y-SP138;3135    # 01;PEDRE-BIO138;208;0;0.01149;0.02968;0.00790;101.0;144.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03447;0.08904;TL;PDR-2Y-SP138 - PEDRE-BI 
21958;PDR-2Y-SP138;21992    # 02;HLB-2Y-SP138;208;0;0.00570;0.01472;0.00390;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01709;0.04415;TL;PDR-2Y-SP138 - HLB-2Y-S 
21958;PDR-2Y-SP138;21993    # 02;JCJ-2Y-SP138;208;0;0.00174;0.00449;0.00120;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00521;0.01347;TL;PDR-2Y-SP138 - JCJ-2Y-S 
21959;ELF-2Y-SP138;719    # 02;SJB2---SP138;207;0;0.00744;0.01746;0.00460;139.0;151.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02231;0.05238;TL;ELF-2Y-SP138 - SJB2---S 
21959;ELF-2Y-SP138;3807    # 01;SJBV-E-SP138;207;0;0.00020;0.00070;0.00020;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00060;0.00210;TL;ELF-2Y-SP138 - SJBV-E-S 
21960;FMO-2Y-SP138;694    # 02;MAIRI--SP138;207;0;0.01902;0.04543;0.01170;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05707;0.13629;TL;FMO-2Y-SP138 - MAIRI--S 
21960;FMO-2Y-SP138;24177    # 02;CPT-2Y-SP138;207;0;0.00787;0.00025;0.00010;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02360;0.00076;TL;FMO-2Y-SP138 - CPT-2Y-S 
21961;FRO-2Y-SP138;21960    # 02;FMO-2Y-SP138;207;0;0.00106;0.00254;0.00070;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00319;0.00762;TL;FRO-2Y-SP138 - FMO-2Y-S 
21962;MVG-2Y-SP138;21947    # 02;CCH-2Y-SP138;208;0;0.00879;0.02270;0.00600;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02636;0.06809;TL;MVG-2Y-SP138 - CCH-2Y-S 
21962;MVG-2Y-SP138;23910    # 01;ECO-Y2-SP138;208;0;0.00533;0.00376;0.00342;108.0;130.0;108.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01599;0.01128;TL;MVG-2Y-SP138 - ECO-Y2-S 
21963;IRC-2Y-SP138;23425    # 02;KAR-2Y-SP138;208;0;0.00075;0.00194;0.00048;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00225;0.00581;TL;IRC-2Y-SP138 - KAR-2Y-S 
21964;FMG-2Y-SP138;3904    # 01;FORMIG-SP138;208;0;0.00005;0.00013;0.00003;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00015;0.00039;TL;FMG-2Y-SP138 - FORMIG-S 
21964;FMG-2Y-SP138;3981    # 01;SGERT--SP138;208;0;0.00030;0.00077;0.00019;95.0;139.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00090;0.00232;TL;FMG-2Y-SP138 - SGERT--S 
21964;FMG-2Y-SP138;27647    # 02;RRO_2Y-SP138;208;0;0.00356;0.00837;0.00221;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01069;0.02510;TL;FMG-2Y-SP138 - RRO_2Y-S 
21965;AT3-2Y-SP138;3843    # 01;ATIBA3-SP138;207;0;0.00015;0.00039;0.00010;95.0;139.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00045;0.00116;TL;AT3-2Y-SP138 - ATIBA3-S 
21965;AT3-2Y-SP138;21970    # 02;ATP-2Y-SP138;207;0;0.01265;0.03267;0.00870;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03794;0.09802;TL;AT3-2Y-SP138 - ATP-2Y-S 
21965;AT3-2Y-SP138;45897    # 02;MAI-2Y-SP138;207;0;0.00578;0.01494;0.00425;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01734;0.04483;TL;AT3-2Y-SP138 - MAI-2Y-S 
21967;TT3-2Y-SP138;3935    # 02;TATU-A-SP138;211;0;0.00130;0.00336;0.00083;108.0;130.0;108.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00390;0.01007;TL;TT3-2Y-SP138 - TATU-A-S 
21967;TT3-2Y-SP138;3982    # 02;TATUI3-SP138;211;0;0.00132;0.00341;0.00085;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00396;0.01022;TL;TT3-2Y-SP138 - TATUI3-S 
21971;CEA-2Y-SP138;681    # 02;BRAGAC-SP138;207;0;0.01025;0.04580;0.01340;143.0;143.0;143.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03076;0.13741;TL;CEA-2Y-SP138 - BRAGAC-S 
21971;CEA-2Y-SP138;4144    # 01;CEA-AT-SP138;207;0;0.00010;0.00026;0.00006;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00030;0.00077;TL;CEA-2Y-SP138 - CEA-AT-S 
21972;JRN-2Y-SP138;21971    # 02;CEA-2Y-SP138;207;0;0.00091;0.00406;0.00120;159.0;192.0;159.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00272;0.01217;TL;JRN-2Y-SP138 - CEA-2Y-S 
21973;LEM-2Y-SP138;3809    # 01;LEME---SP138;208;0;0.00005;0.00013;0.00003;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00015;0.00039;TL;LEM-2Y-SP138 - LEME---S 
21973;LEM-2Y-SP138;27625    # 02;LE2-2Y-SP138;208;0;0.00142;0.00599;0.00170;206.0;242.0;206.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00425;0.01796;TL;LEM-2Y-SP138 - LE2-2Y-S 
21974;CSM-2Y-SP138;3838    # 01;CRESC-BIO138;208;0;0.01730;0.04540;0.01170;144.0;163.0;144.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05190;0.13620;TL;CSM-2Y-SP138 - CRESC-BI 
21975;P35-2Y-SP138;659    # 02;PPRUDE-SP138;210;0;0.00519;0.02409;0.00700;115.0;159.0;115.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01556;0.07228;TL;P35-2Y-SP138 - PPRUDE-S 
21976;LM2-2Y-SP138;21933    # 02;ANO-2Y-SP138;207;0;0.01181;0.04250;0.01180;97.0;133.0;97.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03544;0.12749;TL;LM2-2Y-SP138 - ANO-2Y-S 
21976;LM2-2Y-SP138;23834    # 02;AJN-2Y-SP138;207;0;0.00445;0.01149;0.00285;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01335;0.03446;TL;LM2-2Y-SP138 - AJN-2Y-S 
21977;LM3-2Y-SP138;568    # 02;SBARBA-SP138;207;0;0.00968;0.04397;0.01240;159.0;192.0;159.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02903;0.13190;TL;LM3-2Y-SP138 - SBARBA-S 
21978;LM4-2Y-SP138;3813    # 01;LIMEI4-SP138;207;0;0.00030;0.00130;0.00040;212.0;241.0;212.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00090;0.00390;TL;LM4-2Y-SP138 - LIMEI4-S 
21978;LM4-2Y-SP138;21954    # 02;CUN-2Y-SP138;207;0;0.00107;0.00486;0.00140;159.0;192.0;159.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00321;0.01457;TL;LM4-2Y-SP138 - CUN-2Y-S 
21979;VGT-2Y-SP138;27639    # 02;FRC_2Y-SP138;209;0;0.00495;0.01278;0.00317;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01485;0.03834;TL;VGT-2Y-SP138 - FRC_2Y-S 
21980;CAI-2Y-SP138;3860    # 01;CAIE-N-SP138;207;0;0.00223;0.00533;0.00140;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00670;0.01598;TL;CAI-2Y-SP138 - CAIE-N-S 
21981;MLH-2Y-SP138;21961    # 02;FRO-2Y-SP138;207;0;0.00308;0.00736;0.00190;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00925;0.02208;TL;MLH-2Y-SP138 - FRO-2Y-S 
21981;MLH-2Y-SP138;21980    # 02;CAI-2Y-SP138;207;0;0.00393;0.00938;0.00240;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01180;0.02815;TL;MLH-2Y-SP138 - CAI-2Y-S 
21982;MGU-2Y-SP138;695    # 02;MGUACU-SP138;207;0;0.00386;0.00998;0.00260;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01159;0.02993;TL;MGU-2Y-SP138 - MGUACU-S 
21982;MGU-2Y-SP138;3817    # 01;MGUAC2-SP138;215;0;0.00006;0.00015;0.00004;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00018;0.00046;TL;MGU-2Y-SP138 - MGUAC2-S 
21983;CV2-2Y-SP138;45524    # 02;B#ICON-SP138;207;0;0.02607;0.06225;0.01596;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07821;0.18675;TL;CV2-2Y-SP138 - B#ICON-S 
21984;EBM-2Y-SP138;21964    # 02;FMG-2Y-SP138;208;0;0.00117;0.00274;0.00070;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00351;0.00823;TL;EBM-2Y-SP138 - FMG-2Y-S 
21985;MMI-2Y-SP138;696    # 02;MMRI2--SP138;207;0;0.00109;0.00391;0.00110;97.0;133.0;97.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00326;0.01172;TL;MMI-2Y-SP138 - MMRI2--S 
21986;MCC-2Y-SP138;687    # 02;EUCUNH-SP138;207;0;0.01410;0.03642;0.00970;139.0;163.0;139.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04230;0.10925;TL;MCC-2Y-SP138 - EUCUNH-S 
21986;MCC-2Y-SP138;3130    # 01;MOCOC-BIO138;207;0;0.00000;0.00010;0.00000;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00000;0.00030;TL;MCC-2Y-SP138 - MOCOC-BI 
21989;PS1-2Y-SP138;3820    # 01;PIRAS1-SP138;208;0;0.00010;0.00020;0.00010;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00030;0.00060;TL;PS1-2Y-SP138 - PIRAS1-S 
21989;PS1-2Y-SP138;21973    # 02;LEM-2Y-SP138;208;0;0.01257;0.05316;0.01550;206.0;242.0;206.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03772;0.15948;TL;PS1-2Y-SP138 - LEM-2Y-S 
21990;PS2-2Y-SP138;2038    # 02;S.LUIZ-SP138;208;0;0.01400;0.03625;0.00960;80.0;108.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04201;0.10875;TL;PS2-2Y-SP138 - S.LUIZ-S 
21990;PS2-2Y-SP138;3821    # 01;PIRAS2-SP138;208;0;0.00980;0.02560;0.00660;95.0;139.0;95.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02940;0.07680;TL;PS2-2Y-SP138 - PIRAS2-S 
