sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Type;Resistance (pu);Reactance (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);Tap (pu);Phase Shift (deg);CBus;CBus Name;Tap or Phs Min;Tap or Phs Max;V or Flow Max;V or Flow Min;ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;Connection;R0;X0;Name
45491;FFUT2X-BA034;45506   #02;FFUT22-BA000;701;0;Trafo;0.00000;0.05967;200.0;280.0;200.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05967;FFUT2X-BA034 - FFUT22-B 
45492;FFUT2Y-BA034;45507   #02;FFUT23-BA000;701;0;Trafo;0.00000;0.07822;200.0;280.0;200.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07822;FFUT2Y-BA034 - FFUT23-B 
45496;FFUT11-BA013;45503   #01;FFUT14-BA000;701;0;Trafo;0.00000;0.24293;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.24293;FFUT11-BA013 - FFUT14-B 
45497;FFUT12-BA013;45504   #01;FFUT15-BA000;701;0;Trafo;0.00000;0.19325;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.19325;FFUT12-BA013 - FFUT15-B 
45498;FFUT21-BA013;45508   #02;FFUT24-BA000;701;0;Trafo;0.00000;0.24328;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.24328;FFUT21-BA013 - FFUT24-B 
45499;FFUT22-BA013;45509   #02;FFUT25-BA000;701;0;Trafo;0.00000;0.19318;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.19318;FFUT22-BA013 - FFUT25-B 
45500;FFUT11-BA000;45501   #01;FFUT12-BA000;701;0;Trafo;0.00000;0.01116;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.01116;FFUT11-BA000 - FFUT12-B 
45501;FFUT12-BA000;45502   #01;FFUT13-BA000;701;0;Trafo;0.00000;-0.01900;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.01900;FFUT12-BA000 - FFUT13-B 
45502;FFUT13-BA000;45503   #01;FFUT14-BA000;701;0;Trafo;0.00000;0.19529;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.19529;FFUT13-BA000 - FFUT14-B 
45503;FFUT14-BA000;45504   #01;FFUT15-BA000;701;0;Trafo;0.00000;-0.04683;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.04683;FFUT14-BA000 - FFUT15-B 
45504;FFUT15-BA000;45500   #01;FFUT11-BA000;701;0;Trafo;0.00000;0.02065;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02065;FFUT15-BA000 - FFUT11-B 
45505;FFUT21-BA000;45506   #02;FFUT22-BA000;701;0;Trafo;0.00000;0.01034;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.01034;FFUT21-BA000 - FFUT22-B 
45506;FFUT22-BA000;45507   #02;FFUT23-BA000;701;0;Trafo;0.00000;-0.01825;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.01825;FFUT22-BA000 - FFUT23-B 
45507;FFUT23-BA000;45508   #02;FFUT24-BA000;701;0;Trafo;0.00000;0.20723;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.20723;FFUT23-BA000 - FFUT24-B 
45508;FFUT24-BA000;45509   #02;FFUT25-BA000;701;0;Trafo;0.00000;-0.04723;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.04723;FFUT24-BA000 - FFUT25-B 
45509;FFUT25-BA000;45505   #02;FFUT21-BA000;701;0;Trafo;0.00000;0.02386;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02386;FFUT25-BA000 - FFUT21-B 
45510;CNP-T1-PI013;45513   #01;CNP-T1-PI000;771;0;Trafo;0.00452;0.28739;8.0;8.0;8.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00452;0.28739;CNP-T1-PI013 - CNP-T1-P 
45511;CNP-T2-PI013;45514   #02;CNP-T2-PI000;771;0;Trafo;0.00452;0.28739;8.0;8.0;8.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00452;0.28739;CNP-T2-PI013 - CNP-T2-P 
45512;CNP-T3-PI013;45515   #03;CNP-T3-PI000;771;0;Trafo;0.00556;0.31190;8.0;8.0;8.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00556;0.31190;CNP-T3-PI013 - CNP-T3-P 
45518;SMTOT4-CE013;45517   #04;SMTOT4-CE000;762;0;Trafo;0.00000;0.04418;140.0;168.0;140.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.04418;SMTOT4-CE013 - SMTOT4-C 
45529;BARRT2-MG013;316   #02;BARRE2-MG000;352;0;Trafo;0.01640;0.61025;8.3;8.3;8.3;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.01640;0.61025;BARRT2-MG013 - BARRE2-M 
45530;IBIAPA-CE230;45531   #01;IBIA.A-CE034;762;0;Trafo;0.00000;0.04460;345.0;345.0;345.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04460;IBIAPA-CE230 - IBIA.A-C 
45530;IBIAPA-CE230;45532   #01;IBIA.B-CE034;762;0;Trafo;0.00000;0.19580;300.0;300.0;300.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.19580;IBIAPA-CE230 - IBIA.B-C 
45539;RMOREI-RN230;45540   #01;RMOREI-RN034;742;0;Trafo;0.00000;0.07715;200.0;200.0;200.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07715;RMOREI-RN230 - RMOREI-R 
45542;P.AVEL-RN500;45543   #01;P.AVEL-RN034;741;0;Trafo;0.00000;0.12963;120.0;120.0;120.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.12963;P.AVEL-RN500 - P.AVEL-R 
45542;P.AVEL-RN500;45543   #02;P.AVEL-RN034;741;0;Trafo;0.00000;0.12963;120.0;120.0;120.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.12963;P.AVEL-RN500 - P.AVEL-R 
45545;PANORA-RN230;45546   #01;PANORA-RN034;742;0;Trafo;0.00000;0.05840;200.0;200.0;200.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05840;PANORA-RN230 - PANORA-R 
45548;SPALM1-PB500;45549   #01;SPALM1-PB034;742;0;Trafo;0.00000;0.02509;750.0;750.0;750.0;0.95000;0.00;;;0.950 pu;0.950 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02509;SPALM1-PB500 - SPALM1-P 
45551;SPALM2-PB500;45552   #01;SPALM2-PB034;742;0;Trafo;0.00000;0.15556;200.0;200.0;200.0;0.95000;0.00;;;0.950 pu;0.950 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.15556;SPALM2-PB500 - SPALM2-P 
45554;SOBRAI-CE230;45555   #01;SOBRAI-CE034;762;0;Trafo;0.00000;0.17500;130.0;130.0;130.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.17500;SOBRAI-CE230 - SOBRAI-C 
45561;ESQVEN-RN034;45560   #01;ESQVEN-RN230;742;0;Trafo;0.00000;0.14000;100.0;120.0;120.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.14000;ESQVEN-RN034 - ESQVEN-R 
45565;SAGOB3-RN034;45564   #02;SAGOT2-RN000;741;0;Trafo;0.00165;0.07562;160.0;192.0;192.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00165;0.07562;SAGOB3-RN034 - SAGOT2-R 
45566;SAGOB4-RN034;45564   #02;SAGOT2-RN000;741;0;Trafo;0.00166;0.07550;160.0;192.0;192.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00166;0.07550;SAGOB4-RN034 - SAGOT2-R 
45570;RVT1-2-RN034;45576   #01;RV1T14-RN000;741;0;Trafo;0.00000;-0.00839;140.0;168.0;140.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00839;RVT1-2-RN034 - RV1T14-R 
45571;RVT1-3-RN034;45578   #02;RV1T22-RN000;741;0;Trafo;0.00000;-0.00917;140.0;168.0;140.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00917;RVT1-3-RN034 - RV1T22-R 
45572;RVT1-4-RN034;45580   #02;RV1T24-RN000;741;0;Trafo;0.00000;-0.00839;140.0;168.0;140.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00839;RVT1-4-RN034 - RV1T24-R 
45573;RV1T11-RN000;45574   #01;RV1T12-RN000;741;0;Trafo;0.00000;0.21971;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.21971;RV1T11-RN000 - RV1T12-R 
45574;RV1T12-RN000;45575   #01;RV1T13-RN000;741;0;Trafo;0.00000;0.22114;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.22114;RV1T12-RN000 - RV1T13-R 
45575;RV1T13-RN000;45576   #01;RV1T14-RN000;741;0;Trafo;0.00000;0.21971;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.21971;RV1T13-RN000 - RV1T14-R 
45576;RV1T14-RN000;45573   #01;RV1T11-RN000;741;0;Trafo;0.00000;0.22114;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.22114;RV1T14-RN000 - RV1T11-R 
45577;RV1T21-RN000;45578   #02;RV1T22-RN000;741;0;Trafo;0.00000;0.21971;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.21971;RV1T21-RN000 - RV1T22-R 
45578;RV1T22-RN000;45579   #02;RV1T23-RN000;741;0;Trafo;0.00000;0.22114;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.22114;RV1T22-RN000 - RV1T23-R 
45579;RV1T23-RN000;45580   #02;RV1T24-RN000;741;0;Trafo;0.00000;0.21971;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.21971;RV1T23-RN000 - RV1T24-R 
45580;RV1T24-RN000;45577   #02;RV1T21-RN000;741;0;Trafo;0.00000;0.22114;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.22114;RV1T24-RN000 - RV1T21-R 
45581;RV1-T1-RN013;45575   #01;RV1T13-RN000;741;0;Trafo;0.00000;-0.09171;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;-0.09171;RV1-T1-RN013 - RV1T13-R 
45582;RV1-T2-RN013;45579   #02;RV1T23-RN000;741;0;Trafo;0.00000;-0.09171;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;-0.09171;RV1-T2-RN013 - RV1T23-R 
45583;OLDSOL-PI230;45584   #01;OLDSOL-PI034;772;0;Trafo;0.00000;0.04167;300.0;300.0;300.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04167;OLDSOL-PI230 - OLDSOL-P 
45599;ASTROI-RN230;45600   #01;ASTROI-RN034;742;0;Trafo;0.00000;0.11680;100.0;100.0;100.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.11680;ASTROI-RN230 - ASTROI-R 
45608;UBERLD-BA034;45607   #01;UBERLD-BA230;702;0;Trafo;0.00000;0.05260;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05260;UBERLD-BA034 - UBERLD-B 
45611;UFVTGA-PI230;45612   #01;UFVTG1-PI034;762;0;Trafo;0.00000;0.01364;220.0;220.0;220.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.01364;UFVTGA-PI230 - UFVTG1-P 
45611;UFVTGA-PI230;45613   #01;UFVTG2-PI034;762;0;Trafo;0.00000;0.01364;220.0;220.0;220.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.01364;UFVTGA-PI230 - UFVTG2-P 
45620;PAREIA-SE230;45621   #01;PAREIA-SE034;712;0;Trafo;0.00000;0.23333;60.0;60.0;60.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.23333;PAREIA-SE230 - PAREIA-S 
45620;PAREIA-SE230;45621   #02;PAREIA-SE034;712;0;Trafo;0.00000;0.23333;60.0;60.0;60.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.23333;PAREIA-SE230 - PAREIA-S 
45625;JACOBI-BA500;45624   #01;JACOBI-BA034;701;0;Trafo;0.00000;0.04100;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04100;JACOBI-BA500 - JACOBI-B 
45625;JACOBI-BA500;45624   #02;JACOBI-BA034;701;0;Trafo;0.00000;0.04700;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04700;JACOBI-BA500 - JACOBI-B 
45626;LVEN5A1PI000;45049   #03;LVENT5API034;771;0;Trafo;0.00000;0.09872;110.0;154.0;110.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.09872;LVEN5A1PI000 - LVENT5AP 
45626;LVEN5A1PI000;45627   #03;LVEN5A2PI000;771;0;Trafo;0.00000;0.00955;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00955;LVEN5A1PI000 - LVEN5A2P 
45627;LVEN5A2PI000;45050   #03;LVENT5BPI034;771;0;Trafo;0.00000;0.09813;110.0;154.0;110.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.09813;LVEN5A2PI000 - LVENT5BP 
45627;LVEN5A2PI000;45628   #03;LVEN5A3PI000;771;0;Trafo;0.00000;-0.10080;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.10080;LVEN5A2PI000 - LVEN5A3P 
45628;LVEN5A3PI000;45629   #03;LVEN5A4PI000;771;0;Trafo;0.00000;0.00955;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00955;LVEN5A3PI000 - LVEN5A4P 
45628;LVEN5A3PI000;45630   #03;LVENT5API013;771;0;Trafo;0.00000;0.59370;110.0;154.0;110.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.59370;LVEN5A3PI000 - LVENT5AP 
45629;LVEN5A4PI000;45626   #03;LVEN5A1PI000;771;0;Trafo;0.00000;-0.10080;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.10080;LVEN5A4PI000 - LVEN5A1P 
45635;LVEN5B1PI000;45631   #04;LVENT5CPI034;771;0;Trafo;0.00000;0.09872;110.0;154.0;110.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.09872;LVEN5B1PI000 - LVENT5CP 
45635;LVEN5B1PI000;45636   #04;LVEN5B2PI000;771;0;Trafo;0.00000;0.00955;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00955;LVEN5B1PI000 - LVEN5B2P 
45636;LVEN5B2PI000;45632   #04;LVENT5DPI034;771;0;Trafo;0.00000;0.09813;110.0;154.0;110.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.09813;LVEN5B2PI000 - LVENT5DP 
45636;LVEN5B2PI000;45637   #04;LVEN5B3PI000;771;0;Trafo;0.00000;-0.10080;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.10080;LVEN5B2PI000 - LVEN5B3P 
45637;LVEN5B3PI000;45638   #04;LVEN5B4PI000;771;0;Trafo;0.00000;0.00955;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00955;LVEN5B3PI000 - LVEN5B4P 
45637;LVEN5B3PI000;45639   #04;LVENTBAPI013;771;0;Trafo;0.00000;0.59370;110.0;154.0;110.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.59370;LVEN5B3PI000 - LVENTBAP 
45638;LVEN5B4PI000;45635   #04;LVEN5B1PI000;771;0;Trafo;0.00000;-0.10080;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.10080;LVEN5B4PI000 - LVEN5B1P 
45650;VILHE3-RO013;45649   #03;VILHE3-RO000;452;0;Trafo;0.00000;0.57558;20.0;20.0;239.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.57558;VILHE3-RO013 - VILHE3-R 
45668;G.LES1-GO013;45667   #01;G.LES1-GO000;513;0;Trafo;0.00988;0.00130;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00988;0.00130;G.LES1-GO013 - G.LES1-G 
45670;G.LES2-GO013;45669   #01;G.LES2-GO000;513;0;Trafo;0.00988;0.00130;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00988;0.00130;G.LES2-GO013 - G.LES2-G 
45672;LUZIT3-GO013;45671   #03;LUZIT3-GO000;511;0;Trafo;0.00744;0.19043;999.0;999.0;999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00744;0.19043;LUZIT3-GO013 - LUZIT3-G 
45674;XAVAT6-GO013;45673   #04;XAVAT6-GO000;513;0;Trafo;0.00510;0.39560;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00510;0.39560;XAVAT6-GO013 - XAVAT6-G 
45675;CBALT1-GO230;45676   #01;CBAL1A-GO034;513;0;OLTC(ON);0.00000;0.05600;9999.0;9999.0;9999.0;0.91550;0.00;45676;CBAL1A-GO034;0.900 pu;1.100 pu;1.000 pu;1.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05600;CBALT1-GO230 - CBAL1A-G 
45675;CBALT1-GO230;45677   #01;CBAL1B-GO034;513;0;OLTC(ON);0.00000;0.05600;9999.0;9999.0;9999.0;0.90900;0.00;45677;CBAL1B-GO034;0.900 pu;1.100 pu;1.000 pu;1.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05600;CBALT1-GO230 - CBAL1B-G 
45681;ASOLO2-GO013;45680   #01;ASOLO2-GO230;513;0;Trafo;0.00000;0.22000;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.22000;ASOLO2-GO013 - ASOLO2-G 
